id,cpu_request,mem_request,inter_arrival_us,life_time_us
instance_16369,48.0,240.0,76000000,15139000000
instance_16368,96.0,480.0,43000000,631067000000
instance_16370,8.0,40.0,101000000,5000000
instance_16371,96.0,480.0,20000000,81707000000
instance_16372,96.0,480.0,0,105584000000
instance_16373,64.0,320.0,0,2109000000
instance_16375,8.0,40.0,57000000,81007000000
instance_16376,8.0,40.0,11000000,80908000000
instance_16377,48.0,240.0,73000000,15547000000
instance_16378,96.0,480.0,39000000,21046000000
instance_16380,64.0,320.0,151000000,1201000000
instance_16381,64.0,320.0,31000000,1747000000
instance_16382,96.0,480.0,5000000,73316000000
instance_16383,64.0,320.0,0,1748000000
instance_16384,48.0,240.0,53000000,74118000000
instance_16387,64.0,320.0,60000000,6999000000
instance_16388,8.0,40.0,132000000,4190000000
instance_16389,8.0,40.0,0,4191000000
instance_16390,8.0,40.0,0,4190000000
instance_16391,8.0,40.0,0,4313000000
instance_16392,64.0,320.0,0,5245000000
instance_16393,8.0,40.0,0,5358000000
instance_16394,8.0,40.0,0,5581000000
instance_16395,64.0,320.0,0,6834000000
instance_16396,64.0,320.0,0,7082000000
instance_16397,64.0,320.0,0,7372000000
instance_16398,64.0,320.0,0,7769000000
instance_16399,64.0,320.0,0,13258000000
instance_16400,64.0,320.0,0,21389000000
instance_16401,64.0,320.0,0,86636000000
instance_16402,64.0,320.0,0,86636000000
instance_16403,64.0,320.0,0,86636000000
instance_16404,8.0,40.0,0,86621000000
instance_16405,8.0,40.0,0,86621000000
instance_16406,8.0,40.0,0,86961000000
instance_16407,64.0,320.0,0,86967000000
instance_16409,64.0,320.0,18000000,130874000000
instance_16410,96.0,480.0,209000000,395763000000
instance_16413,12.0,40.0,336000000,3742000000
instance_16414,8.0,40.0,47000000,4725000000
instance_16416,8.0,40.0,0,6291000000
instance_16417,8.0,40.0,2000000,4598000000
instance_16418,8.0,40.0,0,4896000000
instance_16419,8.0,40.0,1000000,3440000000
instance_16420,8.0,40.0,0,3690000000
instance_16421,8.0,40.0,0,79714000000
instance_16422,96.0,480.0,64000000,79832000000
instance_16423,64.0,320.0,4000000,816000000
instance_16424,96.0,480.0,13000000,7879000000
instance_16425,64.0,320.0,259000000,4388000000
instance_16426,64.0,320.0,0,4539000000
instance_16427,64.0,320.0,0,7935000000
instance_16428,64.0,320.0,0,8575000000
instance_16429,64.0,320.0,0,18883000000
instance_16434,64.0,320.0,0,4506000000
instance_16435,64.0,320.0,0,4770000000
instance_16436,64.0,320.0,0,4844000000
instance_16437,64.0,320.0,0,5084000000
instance_16438,64.0,320.0,0,4977000000
instance_16439,64.0,320.0,0,5075000000
instance_16440,64.0,320.0,0,5032000000
instance_16441,64.0,320.0,0,5147000000
instance_16442,64.0,320.0,0,5177000000
instance_16443,64.0,320.0,0,5270000000
instance_16444,64.0,320.0,0,5263000000
instance_16445,64.0,320.0,0,5629000000
instance_16446,8.0,40.0,0,5624000000
instance_16447,64.0,320.0,0,5811000000
instance_16448,64.0,320.0,0,6163000000
instance_16449,64.0,320.0,0,6503000000
instance_16450,64.0,320.0,0,6617000000
instance_16451,64.0,320.0,0,6617000000
instance_16452,64.0,320.0,0,6919000000
instance_16453,64.0,320.0,0,7268000000
instance_16454,64.0,320.0,0,7796000000
instance_16455,64.0,320.0,0,8418000000
instance_16456,64.0,320.0,0,8505000000
instance_16457,64.0,320.0,0,14417000000
instance_16458,64.0,320.0,0,15999000000
instance_16459,64.0,320.0,0,22622000000
instance_16460,64.0,320.0,0,34299000000
instance_16461,64.0,320.0,0,57109000000
instance_16462,64.0,320.0,0,67515000000
instance_16463,64.0,320.0,0,81080000000
instance_16464,64.0,320.0,0,83584000000
instance_16465,64.0,320.0,0,88149000000
instance_16466,64.0,320.0,0,103847000000
instance_16467,64.0,320.0,0,172742000000
instance_16468,64.0,320.0,0,751114000000
instance_16479,64.0,320.0,200000000,8941000000
instance_16484,96.0,480.0,4000000,5023000000
instance_16498,48.0,240.0,226000000,14280000000
instance_16482,64.0,320.0,31000000,124000000
instance_16707,64.0,320.0,0,124000000
instance_16495,64.0,320.0,9000000,127000000
instance_16499,64.0,320.0,0,3936000000
instance_16500,64.0,320.0,0,3898000000
instance_16501,64.0,320.0,0,3911000000
instance_16502,64.0,320.0,0,4176000000
instance_16503,64.0,320.0,0,4254000000
instance_16504,64.0,320.0,0,4648000000
instance_16505,64.0,320.0,0,5106000000
instance_16506,8.0,40.0,0,5479000000
instance_16507,8.0,40.0,0,5479000000
instance_16508,64.0,320.0,0,5923000000
instance_16509,64.0,320.0,0,6017000000
instance_16510,64.0,320.0,0,6056000000
instance_16511,64.0,320.0,0,6062000000
instance_16512,64.0,320.0,0,6348000000
instance_16513,64.0,320.0,0,6443000000
instance_16514,64.0,320.0,0,7097000000
instance_16515,64.0,320.0,0,7206000000
instance_16516,64.0,320.0,0,8029000000
instance_16517,64.0,320.0,0,7986000000
instance_16518,64.0,320.0,0,15692000000
instance_16519,64.0,320.0,0,107116000000
instance_16520,64.0,320.0,0,441968000000
instance_16694,64.0,320.0,250000000,123000000
instance_16690,64.0,320.0,429000000,130000000
instance_16526,64.0,320.0,64000000,17860000000
instance_16486,64.0,320.0,351000000,130000000
instance_16494,64.0,320.0,12000000,131000000
instance_16684,64.0,320.0,12000000,130000000
instance_16693,64.0,320.0,92000000,132000000
instance_16681,64.0,320.0,156000000,134000000
instance_16688,64.0,320.0,2000000,130000000
instance_16496,64.0,320.0,22000000,130000000
instance_16480,64.0,320.0,5000000,133000000
instance_16691,64.0,320.0,126000000,120000000
instance_16687,64.0,320.0,164000000,129000000
instance_16478,64.0,320.0,418000000,131000000
instance_16670,64.0,320.0,111000000,132000000
instance_16477,64.0,320.0,144000000,122000000
instance_16487,64.0,320.0,142000000,131000000
instance_16528,8.0,40.0,91000000,2554000000
instance_16529,8.0,40.0,0,2554000000
instance_16530,8.0,40.0,0,82607000000
instance_16531,8.0,40.0,0,82947000000
instance_16676,64.0,320.0,70000000,123000000
instance_16533,64.0,320.0,177000000,42448000000
instance_16534,96.0,480.0,58000000,1827000000
instance_16535,8.0,40.0,0,1286000000
instance_16536,96.0,480.0,438000000,8946000000
instance_16546,96.0,480.0,0,75461000000
instance_16537,96.0,480.0,1000000,78159000000
instance_16539,96.0,480.0,0,8148000000
instance_16543,96.0,480.0,0,15139000000
instance_16544,96.0,480.0,0,17262000000
instance_16545,64.0,320.0,0,72424000000
instance_16547,96.0,480.0,0,90730000000
instance_16540,64.0,320.0,1000000,9654000000
instance_16541,64.0,320.0,0,9651000000
instance_16542,64.0,320.0,0,10580000000
instance_16548,64.0,320.0,0,583242000000
instance_16551,64.0,320.0,0,16249000000
instance_16552,64.0,320.0,0,63400000000
instance_16553,64.0,320.0,0,247348000000
instance_16554,96.0,480.0,87000000,30106000000
instance_16556,8.0,40.0,326000000,15571000000
instance_16555,8.0,40.0,1000000,1666000000
instance_16557,8.0,40.0,4000000,1525000000
instance_16558,8.0,40.0,0,28428000000
instance_16560,192.0,960.0,44000000,121000000
instance_16561,64.0,320.0,17000000,16603000000
instance_16483,64.0,320.0,52000000,120000000
instance_16563,64.0,320.0,1000000,6594000000
instance_16564,64.0,320.0,0,8700000000
instance_16565,64.0,320.0,0,10362000000
instance_16566,64.0,320.0,0,14064000000
instance_16567,64.0,320.0,0,90318000000
instance_16568,64.0,320.0,0,482584000000
instance_16570,8.0,40.0,315000000,6000000
instance_16572,96.0,480.0,22000000,525121000000
instance_16493,64.0,320.0,7000000,130000000
instance_16473,64.0,320.0,112000000,133000000
instance_16574,96.0,480.0,121000000,146862000000
instance_16575,64.0,320.0,2000000,6015000000
instance_16576,64.0,320.0,0,28522000000
instance_16577,96.0,480.0,117000000,74124000000
instance_16579,64.0,320.0,183000000,10136000000
instance_16580,64.0,320.0,117000000,14849000000
instance_16581,64.0,320.0,0,52571000000
instance_16582,64.0,320.0,32000000,80317000000
instance_16583,64.0,320.0,28000000,33787000000
instance_16586,8.0,40.0,45000000,3587000000
instance_16587,8.0,40.0,0,3604000000
instance_16588,8.0,40.0,0,27190000000
instance_16589,8.0,40.0,0,27213000000
instance_16590,8.0,40.0,0,289895000000
instance_16592,8.0,40.0,0,9569000000
instance_16593,8.0,40.0,6000000,10646000000
instance_16490,64.0,320.0,15000000,131000000
instance_16594,96.0,480.0,53000000,7655000000
instance_16595,48.0,240.0,0,16023000000
instance_16597,64.0,320.0,3000000,14347000000
instance_16685,64.0,320.0,2000000,120000000
instance_16599,64.0,320.0,120000000,5372000000
instance_16600,96.0,480.0,91000000,28945000000
instance_16695,64.0,320.0,3000000,124000000
instance_16602,96.0,480.0,22000000,6483000000
instance_16603,64.0,320.0,1000000,68974000000
instance_16474,64.0,320.0,5000000,124000000
instance_16491,64.0,320.0,30000000,120000000
instance_16608,96.0,480.0,114000000,6611000000
instance_16609,96.0,480.0,0,73329000000
instance_16610,64.0,320.0,2000000,74375000000
instance_16612,64.0,320.0,2000000,419936000000
instance_16613,8.0,32.0,19000000,14679000000
instance_16614,8.0,32.0,0,14679000000
instance_16615,8.0,32.0,0,14679000000
instance_16616,8.0,32.0,0,14679000000
instance_16617,8.0,32.0,0,14679000000
instance_16618,8.0,32.0,0,14679000000
instance_16619,8.0,32.0,0,14679000000
instance_16620,8.0,32.0,0,14679000000
instance_16621,8.0,32.0,0,14679000000
instance_16622,8.0,32.0,0,14679000000
instance_16623,8.0,32.0,0,14679000000
instance_16624,8.0,32.0,0,14679000000
instance_16625,8.0,32.0,0,14679000000
instance_16626,8.0,32.0,0,14679000000
instance_16627,8.0,32.0,0,14679000000
instance_16628,8.0,32.0,0,14679000000
instance_16629,96.0,480.0,0,14678000000
instance_16630,96.0,480.0,0,14679000000
instance_16631,96.0,480.0,0,14678000000
instance_16632,96.0,480.0,0,14679000000
instance_16633,96.0,480.0,0,14679000000
instance_16634,96.0,480.0,0,14679000000
instance_16635,96.0,480.0,0,14679000000
instance_16636,96.0,480.0,0,14679000000
instance_16637,96.0,480.0,0,14679000000
instance_16638,96.0,480.0,0,14679000000
instance_16639,96.0,480.0,0,14679000000
instance_16640,96.0,480.0,0,14679000000
instance_16642,64.0,320.0,74000000,68990000000
instance_16643,64.0,320.0,0,224909000000
instance_16476,64.0,320.0,44000000,123000000
instance_16686,64.0,320.0,17000000,132000000
instance_16645,64.0,320.0,142000000,13909000000
instance_16475,64.0,320.0,88000000,131000000
instance_16671,64.0,320.0,6000000,121000000
instance_16647,64.0,320.0,2000000,4756000000
instance_16648,64.0,320.0,0,382603000000
instance_16650,96.0,480.0,295000000,12956000000
instance_16651,96.0,480.0,46000000,5420000000
instance_16653,96.0,480.0,47000000,62193000000
instance_16678,64.0,320.0,203000000,130000000
instance_16655,64.0,320.0,95000000,5448000000
instance_16657,64.0,320.0,95000000,66307000000
instance_16658,64.0,320.0,1000000,11510000000
instance_16492,64.0,320.0,91000000,131000000
instance_16708,64.0,320.0,89000000,124000000
instance_16497,64.0,320.0,196000000,130000000
instance_16661,64.0,320.0,188000000,50402000000
instance_16485,64.0,320.0,48000000,131000000
instance_16682,64.0,320.0,46000000,131000000
instance_16488,64.0,320.0,214000000,130000000
instance_16489,64.0,320.0,23000000,131000000
instance_16664,8.0,40.0,26000000,6000000
instance_16689,64.0,320.0,69000000,130000000
instance_16683,64.0,320.0,224000000,129000000
instance_16692,64.0,320.0,64000000,132000000
instance_16481,64.0,320.0,102000000,128000000
instance_16667,48.0,300.0,171000000,434151000000
instance_15798,48.0,300.0,15000000,448965000000
instance_16668,64.0,320.0,119000000,388000000
instance_16669,64.0,320.0,0,131000000
instance_16672,64.0,320.0,18000000,370000000
instance_16673,64.0,320.0,3000000,122000000
instance_16674,64.0,320.0,0,122000000
instance_16675,64.0,320.0,0,367000000
instance_16679,8.0,40.0,71000000,76809000000
instance_16696,48.0,200.0,114000000,841000000
instance_16697,48.0,200.0,1000000,99000000
instance_16698,48.0,240.0,0,3897000000
instance_16699,48.0,240.0,3000000,1593000000
instance_16701,96.0,480.0,1000000,840000000
instance_16702,48.0,200.0,1000000,835000000
instance_16703,64.0,320.0,1000000,154000000
instance_16704,64.0,320.0,3000000,4009000000
instance_16705,48.0,240.0,0,2203000000
instance_16706,48.0,200.0,91000000,756000000
instance_16700,48.0,240.0,35000000,708000000
instance_16709,64.0,320.0,57000000,10000000
instance_16720,48.0,240.0,19000000,2089000000
instance_16721,48.0,240.0,0,2154000000
instance_16722,48.0,240.0,0,2161000000
instance_16723,48.0,240.0,0,2147000000
instance_16724,48.0,240.0,0,2223000000
instance_16725,48.0,240.0,0,2391000000
instance_16726,48.0,240.0,0,2444000000
instance_16727,48.0,240.0,0,2410000000
instance_16728,48.0,240.0,0,121000000
instance_16729,48.0,240.0,0,2507000000
instance_16730,48.0,240.0,0,2648000000
instance_16731,48.0,240.0,0,121000000
instance_16732,48.0,240.0,0,2964000000
instance_16733,48.0,240.0,0,3130000000
instance_16734,48.0,240.0,0,3515000000
instance_16735,48.0,240.0,0,137000000
instance_16736,48.0,240.0,0,3865000000
instance_16737,48.0,240.0,0,3825000000
instance_16738,48.0,240.0,0,3961000000
instance_16739,48.0,240.0,0,4065000000
instance_16740,48.0,240.0,0,4154000000
instance_16741,48.0,240.0,0,4391000000
instance_16742,48.0,240.0,0,4465000000
instance_16743,48.0,240.0,0,4562000000
instance_16744,48.0,240.0,0,4562000000
instance_16745,48.0,240.0,0,4766000000
instance_16747,48.0,240.0,0,5085000000
instance_16748,48.0,240.0,0,5266000000
instance_16749,48.0,240.0,0,5416000000
instance_16750,48.0,240.0,0,5559000000
instance_16751,48.0,240.0,0,5597000000
instance_16752,48.0,240.0,0,6066000000
instance_16754,48.0,240.0,0,6304000000
instance_16755,48.0,240.0,0,138000000
instance_16756,48.0,240.0,0,9816000000
instance_16757,48.0,240.0,0,10175000000
instance_16758,48.0,240.0,0,10842000000
instance_16759,48.0,240.0,0,11211000000
instance_16760,48.0,240.0,0,11570000000
instance_16762,48.0,240.0,0,12192000000
instance_16763,48.0,240.0,0,12950000000
instance_16764,48.0,240.0,0,15411000000
instance_16765,48.0,240.0,0,15455000000
instance_16766,48.0,240.0,0,15702000000
instance_16767,48.0,240.0,0,18315000000
instance_16768,48.0,240.0,0,25024000000
instance_16769,48.0,240.0,0,55587000000
instance_16770,48.0,240.0,0,64044000000
instance_16771,48.0,240.0,0,64205000000
instance_16772,48.0,240.0,0,74376000000
instance_16773,48.0,240.0,0,98265000000
instance_16774,48.0,240.0,0,118715000000
instance_16782,48.0,240.0,0,121000000
instance_16783,48.0,240.0,0,121000000
instance_16784,48.0,240.0,0,2124000000
instance_16786,48.0,240.0,0,3277000000
instance_16787,48.0,240.0,0,3825000000
instance_16788,48.0,240.0,0,4197000000
instance_16791,48.0,240.0,0,4949000000
instance_16792,48.0,240.0,0,35723000000
instance_16793,48.0,240.0,0,199412000000
instance_16798,48.0,240.0,0,121000000
instance_16799,48.0,240.0,0,2925000000
instance_16801,48.0,240.0,0,69889000000
instance_16803,48.0,240.0,0,118623000000
instance_16813,48.0,240.0,0,136000000
instance_16815,48.0,240.0,0,137000000
instance_16797,48.0,240.0,122000000,361890000000
instance_16718,48.0,240.0,1000000,128000000
instance_16785,48.0,240.0,0,3070000000
instance_16795,48.0,240.0,0,4786000000
instance_16818,48.0,240.0,0,129000000
instance_16811,48.0,240.0,1000000,124000000
instance_16794,48.0,240.0,129000000,537882000000
instance_16800,48.0,240.0,0,67167000000
instance_16812,48.0,240.0,3000000,123000000
instance_16804,48.0,240.0,12000000,125000000
instance_16814,48.0,240.0,0,125000000
instance_16761,48.0,240.0,1000000,122000000
instance_16817,48.0,240.0,0,122000000
instance_16781,48.0,240.0,116000000,75000000
instance_16802,48.0,240.0,0,1702000000
instance_16717,48.0,240.0,14000000,61000000
instance_16780,48.0,240.0,0,61000000
instance_16719,48.0,240.0,3000000,58000000
instance_16746,48.0,240.0,0,129000000
instance_16790,48.0,240.0,0,128000000
instance_16805,48.0,240.0,0,118287000000
instance_16807,48.0,240.0,60000000,10996000000
instance_16809,48.0,240.0,0,15019000000
instance_16753,48.0,240.0,67000000,5489000000
instance_16816,48.0,240.0,13000000,3876000000
instance_16789,48.0,240.0,2000000,3921000000
instance_16819,48.0,240.0,285000000,134000000
instance_16820,48.0,240.0,1000000,39000000
instance_16823,48.0,240.0,183000000,65000000
instance_16825,48.0,240.0,0,92000000
instance_16821,48.0,240.0,1000000,77000000
instance_16822,48.0,240.0,0,58000000
instance_16824,48.0,240.0,0,58000000
instance_16826,48.0,240.0,0,64000000
instance_16827,48.0,240.0,0,86000000
instance_16829,48.0,240.0,79000000,307000000
instance_16830,48.0,240.0,0,306000000
instance_16831,96.0,480.0,0,346000000
instance_16832,48.0,240.0,0,3390000000
instance_16833,48.0,240.0,0,8152000000
instance_16834,48.0,240.0,0,34826000000
instance_16836,48.0,240.0,77000000,402859000000
instance_16837,48.0,240.0,58000000,19000000
instance_16838,48.0,240.0,0,44000000
instance_16839,48.0,240.0,0,39000000
instance_16840,48.0,240.0,0,25000000
instance_16841,48.0,240.0,0,98000000
instance_16842,48.0,240.0,0,62000000
instance_16843,48.0,240.0,0,27000000
instance_16844,48.0,240.0,0,31000000
instance_16845,48.0,240.0,0,25000000
instance_16846,48.0,240.0,0,57000000
instance_16847,48.0,240.0,0,84000000
instance_16848,48.0,240.0,0,84000000
instance_16849,48.0,240.0,0,50000000
instance_16850,48.0,240.0,0,93000000
instance_16851,48.0,240.0,0,93000000
instance_16852,48.0,240.0,0,125000000
instance_16854,8.0,16.0,116000000,1863000000
instance_16855,8.0,40.0,1000000,22092000000
instance_16856,2.0,16.0,0,22092000000
instance_16859,8.0,40.0,2000000,22095000000
instance_16861,96.0,480.0,40000000,9111000000
instance_16862,8.0,40.0,0,14856000000
instance_16863,48.0,240.0,14000000,8133000000
instance_16864,96.0,480.0,0,9673000000
instance_16865,48.0,240.0,0,54415000000
instance_16866,48.0,240.0,0,71883000000
instance_16870,96.0,480.0,1000000,10019000000
instance_16871,64.0,320.0,1000000,8487000000
instance_16872,64.0,320.0,0,12120000000
instance_16873,64.0,320.0,1000000,10383000000
instance_16874,64.0,320.0,0,9256000000
instance_16875,96.0,480.0,37000000,10483000000
instance_16876,48.0,240.0,34000000,7809000000
instance_16877,48.0,240.0,0,8963000000
instance_16878,48.0,240.0,0,10533000000
instance_16879,48.0,240.0,0,10575000000
instance_16880,48.0,240.0,0,10776000000
instance_16881,48.0,240.0,0,14232000000
instance_16882,48.0,240.0,0,61658000000
instance_16883,48.0,240.0,0,76719000000
instance_16884,48.0,240.0,0,241756000000
instance_16886,64.0,320.0,320000000,7167000000
instance_16887,64.0,320.0,0,7320000000
instance_16888,64.0,320.0,0,7301000000
instance_16889,64.0,320.0,0,7313000000
instance_16890,64.0,320.0,0,7278000000
instance_16891,64.0,320.0,0,7320000000
instance_16892,64.0,320.0,0,7498000000
instance_16893,64.0,320.0,0,7661000000
instance_16894,64.0,320.0,0,7656000000
instance_16895,64.0,320.0,0,7724000000
instance_16896,64.0,320.0,0,7718000000
instance_16897,64.0,320.0,0,8719000000
instance_16898,64.0,320.0,0,8725000000
instance_16899,64.0,320.0,0,8764000000
instance_16900,64.0,320.0,0,10052000000
instance_16901,64.0,320.0,0,10178000000
instance_16902,64.0,320.0,0,10178000000
instance_16903,64.0,320.0,0,10178000000
instance_16904,64.0,320.0,0,10343000000
instance_16905,64.0,320.0,0,11011000000
instance_16906,64.0,320.0,0,11011000000
instance_16907,64.0,320.0,0,13797000000
instance_16908,64.0,320.0,14000000,4158000000
instance_16909,64.0,320.0,0,11034000000
instance_16910,64.0,320.0,0,11034000000
instance_16911,64.0,320.0,0,11034000000
instance_16912,64.0,320.0,0,11034000000
instance_16913,64.0,320.0,0,11034000000
instance_16914,64.0,320.0,0,11034000000
instance_16915,64.0,320.0,0,11034000000
instance_16916,64.0,320.0,0,11034000000
instance_16917,64.0,320.0,0,11034000000
instance_16918,64.0,320.0,0,13794000000
instance_16919,64.0,320.0,0,13794000000
instance_16920,64.0,320.0,0,13794000000
instance_16921,64.0,320.0,0,1670000000
instance_16922,64.0,320.0,0,1847000000
instance_16923,64.0,320.0,0,4496000000
instance_16924,64.0,320.0,0,6701000000
instance_16925,64.0,320.0,0,11034000000
instance_16926,64.0,320.0,0,11034000000
instance_16927,64.0,320.0,0,11034000000
instance_16928,64.0,320.0,0,11034000000
instance_16929,64.0,320.0,0,11034000000
instance_16930,64.0,320.0,0,11034000000
instance_16931,8.0,40.0,31000000,639000000
instance_16932,8.0,40.0,0,1368000000
instance_16933,8.0,40.0,0,1353000000
instance_16934,8.0,40.0,0,13739000000
instance_16935,8.0,40.0,0,369000000
instance_16936,8.0,40.0,0,4024000000
instance_16937,8.0,40.0,89000000,63000000
instance_16938,8.0,40.0,0,63000000
instance_16939,8.0,40.0,0,74000000
instance_16940,8.0,40.0,0,74000000
instance_16941,8.0,40.0,0,78152000000
instance_16942,8.0,40.0,0,78325000000
instance_16944,48.0,200.0,12000000,376055000000
instance_16947,96.0,480.0,30000000,7556000000
instance_16945,96.0,480.0,1000000,7412000000
instance_16948,8.0,40.0,23000000,350000000
instance_16949,8.0,40.0,0,419670000000
instance_16950,8.0,40.0,13000000,200000000
instance_16951,8.0,40.0,0,13595000000
instance_16952,8.0,40.0,170000000,6000000
instance_16953,96.0,480.0,33000000,13708000000
instance_16954,64.0,320.0,0,33854000000
instance_16956,48.0,240.0,90000000,9724000000
instance_16957,48.0,240.0,0,70538000000
instance_16958,8.0,40.0,48000000,128000000
instance_16959,48.0,240.0,13000000,8066000000
instance_16960,96.0,480.0,0,9059000000
instance_16961,64.0,320.0,0,9696000000
instance_16962,96.0,480.0,0,8578000000
instance_16964,96.0,600.0,8000000,8311000000
instance_16963,96.0,600.0,1000000,6613000000
instance_16966,64.0,320.0,52000000,615948000000
instance_16968,48.0,240.0,49000000,13235000000
instance_16971,48.0,240.0,129000000,350510000000
instance_16973,48.0,240.0,23000000,638022000000
instance_16974,48.0,240.0,97000000,68659000000
instance_16975,96.0,480.0,3000000,8697000000
instance_16976,64.0,320.0,39000000,10080000000
instance_16977,64.0,320.0,0,12840000000
instance_16979,64.0,320.0,0,10080000000
instance_16978,48.0,300.0,1000000,6200000000
instance_16981,96.0,480.0,0,5900000000
instance_16983,96.0,480.0,109000000,8548000000
instance_16984,8.0,16.0,14000000,4339000000
instance_16985,8.0,40.0,5000000,3026000000
instance_16987,48.0,240.0,9000000,6349000000
instance_16988,96.0,480.0,87000000,8433000000
instance_16989,48.0,240.0,3000000,55209000000
instance_17066,48.0,240.0,40000000,674000000
instance_17071,48.0,240.0,0,674000000
instance_17073,48.0,240.0,0,674000000
instance_17077,48.0,240.0,0,6180000000
instance_17078,48.0,240.0,0,7208000000
instance_17079,48.0,240.0,0,8229000000
instance_17081,48.0,240.0,0,8401000000
instance_17082,48.0,240.0,0,8559000000
instance_17090,48.0,240.0,0,14186000000
instance_17091,48.0,240.0,0,26944000000
instance_16991,48.0,240.0,1000000,122000000
instance_16994,48.0,240.0,0,673000000
instance_16995,48.0,240.0,0,124000000
instance_16996,48.0,240.0,0,124000000
instance_17000,48.0,240.0,0,123000000
instance_17001,48.0,240.0,0,673000000
instance_17003,48.0,240.0,0,124000000
instance_17005,48.0,240.0,0,122000000
instance_17014,48.0,240.0,0,124000000
instance_17016,48.0,240.0,0,673000000
instance_17028,48.0,240.0,0,673000000
instance_17034,48.0,240.0,0,124000000
instance_17035,48.0,240.0,0,673000000
instance_17036,48.0,240.0,0,673000000
instance_17039,48.0,240.0,0,673000000
instance_17040,48.0,240.0,0,673000000
instance_17044,48.0,240.0,0,123000000
instance_17048,48.0,240.0,0,673000000
instance_17049,48.0,240.0,0,673000000
instance_17050,48.0,240.0,0,673000000
instance_17053,48.0,240.0,0,673000000
instance_17056,48.0,240.0,0,673000000
instance_17059,48.0,240.0,0,125000000
instance_17060,48.0,240.0,0,122000000
instance_17062,48.0,240.0,0,673000000
instance_17063,48.0,240.0,0,123000000
instance_17065,48.0,240.0,0,673000000
instance_17067,48.0,240.0,0,673000000
instance_17068,48.0,240.0,0,673000000
instance_17069,48.0,240.0,0,673000000
instance_17074,48.0,240.0,0,5901000000
instance_17075,48.0,240.0,0,5895000000
instance_17076,48.0,240.0,0,6165000000
instance_17080,48.0,240.0,0,8204000000
instance_17083,48.0,240.0,0,8632000000
instance_17084,48.0,240.0,0,8780000000
instance_17085,48.0,240.0,0,8780000000
instance_17086,48.0,240.0,0,8714000000
instance_17087,48.0,240.0,0,9460000000
instance_17089,48.0,240.0,0,13215000000
instance_17092,48.0,240.0,0,437203000000
instance_17093,48.0,240.0,0,716699000000
instance_17095,48.0,240.0,0,673000000
instance_17096,48.0,240.0,0,673000000
instance_17097,48.0,240.0,0,7169000000
instance_17098,48.0,240.0,0,7370000000
instance_17099,48.0,240.0,0,8551000000
instance_17100,48.0,240.0,0,26125000000
instance_17123,48.0,240.0,0,125000000
instance_17148,48.0,240.0,0,123000000
instance_17103,8.0,16.0,63000000,735000000
instance_17118,8.0,16.0,0,1188000000
instance_17102,8.0,16.0,1000000,734000000
instance_17104,8.0,16.0,0,734000000
instance_17105,8.0,16.0,0,734000000
instance_17106,8.0,16.0,0,734000000
instance_17107,8.0,16.0,0,734000000
instance_17108,8.0,16.0,0,734000000
instance_17109,8.0,16.0,0,734000000
instance_17110,8.0,16.0,0,734000000
instance_17111,8.0,16.0,0,734000000
instance_17112,8.0,16.0,0,734000000
instance_17113,8.0,16.0,0,734000000
instance_17114,8.0,16.0,0,734000000
instance_17115,8.0,16.0,0,734000000
instance_17116,8.0,16.0,0,734000000
instance_17117,8.0,16.0,0,734000000
instance_17072,48.0,240.0,59000000,127000000
instance_17088,48.0,240.0,1000000,10065000000
instance_17120,48.0,240.0,0,45240000000
instance_17029,48.0,240.0,1000000,125000000
instance_17031,48.0,240.0,0,129000000
instance_17041,48.0,240.0,0,128000000
instance_17055,48.0,240.0,0,127000000
instance_17121,48.0,240.0,0,6478000000
instance_17013,48.0,240.0,1000000,128000000
instance_17038,48.0,240.0,0,129000000
instance_16999,48.0,240.0,1000000,129000000
instance_17027,48.0,240.0,0,127000000
instance_17033,48.0,240.0,0,128000000
instance_17124,48.0,240.0,0,5849000000
instance_17011,48.0,240.0,1000000,128000000
instance_17126,48.0,200.0,71000000,131000000
instance_17127,48.0,200.0,0,610742000000
instance_17129,64.0,320.0,30000000,6940000000
instance_17032,48.0,240.0,25000000,128000000
instance_17009,48.0,240.0,1000000,127000000
instance_17022,48.0,240.0,2000000,127000000
instance_17045,48.0,240.0,0,126000000
instance_17052,48.0,240.0,0,127000000
instance_17061,48.0,240.0,0,126000000
instance_17070,48.0,240.0,0,124000000
instance_17004,48.0,240.0,1000000,126000000
instance_17046,48.0,240.0,0,125000000
instance_17051,48.0,240.0,0,125000000
instance_16997,48.0,240.0,1000000,125000000
instance_17054,48.0,240.0,0,125000000
instance_17131,12.0,120.0,101000000,533000000
instance_17139,64.0,320.0,16000000,965000000
instance_17141,64.0,320.0,1000000,964000000
instance_17142,64.0,320.0,0,965000000
instance_17002,48.0,240.0,12000000,121000000
instance_17008,48.0,240.0,0,121000000
instance_17017,48.0,240.0,1000000,121000000
instance_17020,48.0,240.0,0,121000000
instance_17042,48.0,240.0,0,121000000
instance_17058,48.0,240.0,0,121000000
instance_17064,48.0,240.0,1000000,120000000
instance_17057,48.0,240.0,1000000,120000000
instance_17043,48.0,240.0,127000000,121000000
instance_17025,48.0,240.0,1000000,122000000
instance_16993,48.0,240.0,2000000,120000000
instance_17021,48.0,240.0,0,120000000
instance_17023,48.0,240.0,0,132000000
instance_17047,48.0,240.0,0,120000000
instance_17019,48.0,240.0,1000000,120000000
